Internal ID,CompanyName,SubsidiaryID,ParentID,ProfileID,AccountManagerID,CustomerSuccessManagerID,Inactive,Status,CustomerSince,DateCreated,FirstTransactionDate,LastCustomerActivityDate,LastSalesActivity,Address,Email,Division,Balance,DaysOverdue,OverdueBalance,City,Country,CountryCode,StateName,StateCode,ZipCode,PlatinumSupport,SubscriptionPricing,Taxable,AtRisk,BusinessSystem,Translator,NetworkStatus,Network,NetworkBillingPlan,NumberOfTradingPartners,EntityType,TaxItem,ResellerID,RevenueCohortSegment
21021440,Redemption Supply,1,,,,,No,LEAD-Nurturing,,5/13/2024 11:39 pm,,5/14/2024,5/14/2024,,redemptionsupplysales@outlook.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Enterprise Solutions,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740842,Redpack Packaging Machinery,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:33 am,,,,Redpack Packaging Machinery United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20741073,Redtronic Limited,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:36 am,,,,Redtronic Limited United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20873314,Redwood,1,,,,,No,LEAD-Nurturing,,4/16/2024 9:33 am,,4/30/2024,4/30/2024,,jonathan.storfer@redwood.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20949622,REE Automotive,55,,,20747133,,No,LEAD-Qualified,,4/29/2024 3:46 pm,,,,,erikam@ree.auto,DIC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,TrueAuto,Not Deployed,,,,End User,AVATAX,,
21018603,Reefertilizer,1,,,20285237,,No,PROSPECT-Closed Lost,,5/13/2024 12:17 pm,,6/11/2024,6/11/2024,,mike@reefertilizer.com,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,QuickBooks Online,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20735100,Reese Group Inc,1,,,,,No,LEAD-Nurturing,,3/5/2024 4:50 pm,,,,,rking@reesegroupinc.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Excel,,Not Deployed,Tc.net,,,End User,AVATAX,,
20942648,Refcor,1,,,18645951,,No,LEAD-Nurturing,,4/26/2024 3:37 pm,,5/9/2024,5/9/2024,,fredrick@refcor.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics AX,,Not Deployed,Tc.net,,,End User,AVATAX,,
20633627,Reflect Autocare,25,,80748,18457912,,No,CUSTOMER-Closed Won,1/31/2024,1/31/2024 6:56 am,,,,Reflect Autocare Unit 20 Millennium Business Park Ballycoolin Dublin D11 NW54 Ireland,garymeaney77@hotmail.com,TC,.00,0,.00,Ballycoolin,Ireland,IE,Dublin,Dublin,D11 NW54,No,No,Yes,No,,Fusion,Not Deployed,,,,EcoSystem Partner,S-IE,,
21107535,Refrigerated Warehouse Construction,1,,,17175326,,No,LEAD-Nurturing,,6/6/2024 10:16 am,,6/11/2024,6/11/2024,,deborah.baker@rwccold.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Sage Intacct,,Not Deployed,Tc.net,,,End User,AVATAX,,
20731552,Refuah Health,1,,,,,No,LEAD-Nurturing,,3/4/2024 2:55 pm,,,,,rstrauss@refuahhealth.org,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Excel,,Not Deployed,Tc.net,,,End User,AVATAX,,
20858797,Refugio,1,,,18645951,,No,LEAD-Nurturing,,4/11/2024 10:02 am,,4/24/2024,4/24/2024,,RefugioCarter@gmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
21103655,REGAL CONFECTIONS,1,,81924,,,No,CUSTOMER-Closed Won,6/5/2024,6/5/2024 3:57 pm,,,,"Hak Senouci REGAL CONFECTIONS 1625, boul. Dagenais ouest Laval  H7L5A3 Canada",brandon.price@truecommerce.com,TC,.00,0,.00,Laval,Canada,CA,,,H7L5A3,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,,End User,-Not Taxable-,,
20805586,Regal Rexnord Corp. / Guardian Couplings (X12),55,,,,,No,CUSTOMER-Closed Won,,3/26/2024 10:54 pm,,,,,altra-edisupport@altramotion.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,,DiCentral,Not Deployed,DiCentral,,,,AVATAX,,
20805920,Regentor AB,18,,,2124633,,No,LEAD-Qualified,,3/27/2024 6:08 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,N/A,Not Deployed,,,,Reseller,,,
20638409,Regian Company,1,,,18469073,,No,LEAD-Nurturing,,2/1/2024 10:25 am,,2/1/2024,2/1/2024,,jeff@regiancompany.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20805080,Regional Ground,1,,,20054008,,No,LEAD-Qualified,,3/26/2024 6:09 pm,,3/28/2024,3/28/2024,,bill@regionalground.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741186,Reh Kendermann GmbH Weinkellerei,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,Reh Kendermann GmbH Weinkellerei Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740301,REHAU,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:27 am,,,,REHAU Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741386,REICH-KUPPLUNGEN Dipl.-Ing. Herwarth Reich GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,REICH-KUPPLUNGEN Dipl.-Ing. Herwarth Reich GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20613931,Reinhart Foods Limited (X12),55,,,,,No,CUSTOMER-Closed Won,,1/25/2024 10:39 am,,,,,bpotts@reinhartfoods.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,,DiCentral,Not Deployed,DiCentral,,,,AVATAX,,
20550500,Rejuvalift Beauty,1,,,17025013,,No,LEAD-Nurturing,,1/16/2024 12:47 pm,,3/6/2024,3/20/2024,Rejulift Beauty 611 S Ft Harrison Ave STE 259 Clearwater FL 33756,paulsr@rejuvaliftbeauty.com,TC,.00,0,.00,Clearwater,United States,US,Florida,FL,33756,No,Yes,Yes,No,Shopify,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20741433,REKERS GmbH Maschinen- Und Anlagenbau,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,REKERS GmbH Maschinen- Und Anlagenbau Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20813453,Reliable Laboratories - Test Profile,1,,81258,19678116,,No,CUSTOMER-Closed Won,3/29/2024,3/28/2024 2:56 pm,,4/8/2024,4/8/2024,Reliable Laboratories - Test Profile 99 West Hawthorne Avenue Valley Stream NY 11580,evan.seltzer@reliable1labs.com,TC,.00,0,.00,Valley Stream,United States,US,New York,NY,11580,No,No,Yes,No,NetSuite,TM SaaS,Activated,Tc.net,,24,End User,AVATAX,,
21029387,Renesan Software,1,,,,,No,LEAD-Nurturing,,5/15/2024 12:53 pm,,,,,nikesh@renesan.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,,
21028271,Renex NY Corp,1,,,17025013,,No,PROSPECT-Quote,,5/15/2024 9:54 am,,5/22/2024,6/20/2024,Renex NY Corp 12 Edgeboro Rd #4 East Brunswick NJ 08816,anastasia.miroshnikova@pramsystem.com,TC,.00,0,.00,East Brunswick,United States,US,New Jersey,NJ,08816,No,Yes,Yes,No,All Other Packages,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20740847,RENISHAW P L C,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:33 am,,,,RENISHAW P L C United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20740321,RENOLIT,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:27 am,,,,RENOLIT Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20760749,Martel (MAR),1,2781913,81114,18254992,,No,CUSTOMER-Closed Won,3/13/2024,3/13/2024 12:20 pm,11/21/2014,3/25/2024,3/25/2024,Martel (MAR)  11 N. Brady Avenue Newton NC 28658,,TC,.00,0,.00,Newton,United States,US,North Carolina,NC,28658,No,No,Yes,No,Microsoft Dynamics 365 for Operations,TM SaaS,Not Deployed,Tc.net,,1,End User,AVATAX,,
20741125,REPL INTERNATIONAL LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,REPL INTERNATIONAL LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20701140,Reply SE,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20783598,Represent Clothing Ltd.,1,,81172,18510558,,No,CUSTOMER-Closed Won,3/20/2024,3/20/2024 12:24 pm,4/30/2024,,,"Represent Clothing  Unit 1 Northgate Close, Horwich  Bolton  Lancs. BL6 6PQ United Kingdom",mark@representclo.com,TC,.00,0,.00,Bolton,United Kingdom,GB,Lancashire,Lancs.,BL6 6PQ,No,No,Yes,No,NetSuite,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN - Europe,5,End User,AVATAX,,
20768531,Represent Clothing,34,,81196,18510558,,No,CUSTOMER-Closed Won,3/20/2024,3/15/2024 1:04 pm,,3/19/2024,,Represent Clothing Ltd Unit 1 Northgate Close Horwich Bolton Lancs. BL6 6PQ United Kingdom,tom.robinson@representclo.com,TC,.00,0,.00,Bolton,United Kingdom,GB,Lancashire,Lancs.,BL6 6PQ,No,No,Yes,No,NetSuite,OneTime 5.0,Not Deployed,,,,End User,S-GB,,
20550715,repsrv,1,,,,,No,LEAD-Nurturing,,1/16/2024 1:42 pm,,,,,ariasm@repsrv.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
21069413,Research,1,,,,,No,LEAD-Nurturing,,5/28/2024 7:49 am,,5/28/2024,5/28/2024,,missie2533@gmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741683,RESPOND HEALTHCARE LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:43 am,,,,RESPOND HEALTHCARE LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
21141752,Resulting IT,34,,,,,No,CUSTOMER-Closed Won,,6/11/2024 1:20 pm,,6/11/2024,6/11/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,Reseller,,,
20750277,Resurgence HTS,1,,,20285237,,No,LEAD-Nurturing,,3/10/2024 9:56 pm,,4/25/2024,4/25/2024,,dgray@resurgencehts.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Enterprise Solutions,,Not Deployed,Tc.net,,,End User,AVATAX,,
20558740,"Retail Ingenuity, Inc.",1,,,,,No,LEAD-Nurturing,,1/17/2024 10:13 pm,,1/18/2024,,,joecarvelli@retailingenuity.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,Transaction Manager,Not Deployed,Tc.net,,,End User,AVATAX,,
21182295,Return,1,,,20054008,,No,LEAD-Qualified,,6/21/2024 4:54 pm,,,,,arlen@returnco.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Online,,Not Deployed,Tc.net,,,End User,AVATAX,,
20784940,"Reveka Skincare, LLC",1,,,18469070,,No,LEAD-Nurturing,,3/20/2024 4:18 pm,,3/20/2024,3/20/2024,,dan@revekaskincare.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Online,,Not Deployed,Tc.net,,,End User,AVATAX,,
21017964,Reveleer,1,,,,,No,LEAD-Nurturing,,5/13/2024 9:06 am,,,,,angela.rhea@reveleer.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20972353,"Revive Food Company, Inc.",1,,,18645951,,No,LEAD-Nurturing,,5/3/2024 3:36 pm,,5/24/2024,5/24/2024,,cfeldman@revivefood.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,QuickBooks Enterprise Solutions,,Not Deployed,Tc.net,,,End User,AVATAX,,
21028779,Revivn,1,,,,,No,LEAD-Nurturing,,5/15/2024 11:22 am,,6/3/2024,6/3/2024,,katya@revivn.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20525696,Rewcastle & Associates,1,,,,,No,LEAD-Nurturing,,1/9/2024 1:37 pm,,,,,lindsay@rewcastle.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741192,REWE - Zentral GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:38 am,,,,REWE - Zentral GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740124,Rewe Deutscher Supermarkt,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:25 am,,,,Rewe Deutscher Supermarkt Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741668,REWE-FÃœR SIE GetrÃ¤nkevermarktungs- und Einkaufsgesellschaft mbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:43 am,,,,REWE-FÃœR SIE GetrÃ¤nkevermarktungs- und Einkaufsgesellschaft mbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20866920,RF Transparent,1,,,17025013,,No,PROSPECT-Closed Lost,,4/13/2024 7:11 pm,,5/14/2024,5/14/2024,,fuanne@glass-railing.com,TC,.00,0,.00,,,,,,,No,Yes,Yes,No,All Other Packages,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20740325,RFS - Radio Frequency Systems,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:27 am,,,,RFS - Radio Frequency Systems Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20614240,RGL,1,,,,,No,LEAD-Nurturing,,1/25/2024 11:30 am,,,,,michellewellens@hotmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741388,Rhein-Nadel Automation GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,Rhein-Nadel Automation GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740510,Rheinmetall Electronics GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:30 am,,,,Rheinmetall Electronics GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740777,Rheinmetall Protection Systems GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:33 am,,,,Rheinmetall Protection Systems GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20741052,Rheinmetall Technical Publications,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:36 am,,,,Rheinmetall Technical Publications United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20740996,RHEINTACHO Messtechnik GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:35 am,,,,RHEINTACHO Messtechnik GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20853116,Rheinzink France,59,,,20738331,,No,PROSPECT-Discovery,,4/10/2024 2:46 am,,,,Rheinzink France SAS 796 rue de la République La Plassotte 42590  Neulise France,,TC,.00,0,.00,Neulise,France,FR,,,42590,No,No,Yes,No,SAP S4/HANA,OneTime 5.0,Not Deployed,,,,End User,ESSS-DE,,
20741383,RHEINZINK,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:40 am,,,,RHEINZINK Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20601462,Rhino Skin Solutions,1,,,,,No,LEAD-Nurturing,,1/23/2024 6:57 pm,,1/24/2024,1/24/2024,,Justin@rhinoskinsolutions.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741699,RHOPOINT HOLDINGS LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:43 am,,,,RHOPOINT HOLDINGS LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20702594,RIB Cosinus,59,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,Reseller,,,
20592757,Ricardo Trading [VCS],55,,,,,No,CUSTOMER-Closed Won,,1/22/2024 8:32 pm,,,,,stevenf@ricardotrading.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,Other,CIP,Not Deployed,DiCentral,,,End User,AVATAX,,
21035876,Rich & Royal,34,,,,,No,LEAD-Unqualified,,5/17/2024 7:45 am,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
21175122,Rich's Transportation,1,,,,,No,LEAD-Nurturing,,6/20/2024 10:11 am,,,,,seth@richstrans.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,Infor Visual ERP,,Not Deployed,Tc.net,,,End User,AVATAX,,
20740575,Richard Wolf GmbH,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:30 am,,,,Richard Wolf GmbH Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20834625,RICHARDSON CAP,1,,81319,20692660,,No,CUSTOMER-Closed Won,1/26/2015,4/3/2024 10:22 pm,5/15/2024,,,RICHARDSON CAP 500 International Way Springfield OR 97477,brandon.price@truecommerce.com,TC,.00,0,.00,Springfield,United States,US,Oregon,OR,97477,No,No,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,2,End User,AVATAX,,
20681389,Richter+Frenzel,18,,,4475146,,No,CUSTOMER-Closed Won,2/15/2024,2/15/2024 7:52 am,,,,Richter+Frenzel Germany,noreply@truecommerce.com,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,Network Only,Not Deployed,3rd Party Connection,,,End User,ESSS-DK,,
20755972,Ricoh Imaging Canada Inc,1,,81225,17025013,,No,CUSTOMER-Closed Won,3/26/2024,3/12/2024 9:54 am,5/3/2024,4/24/2024,3/19/2024,Ricoh Imaging Canada Inc 100-5560 Explorer Dr Mississauga ON L4W 5M3 Canada,william.yang@ricoh.ca,TC,.00,0,.00,Mississauga,Canada,CA,Ontario,ON,L4W 5M3,No,Yes,Yes,No,All Other Packages,TM SaaS,Activated,Tc.net,Standard - 5000 Annual Entitlement (1 year),1,End User,-Not Taxable-,,Tier 4: Starter 2.5-5K (new)
20701141,Ricoh,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:16 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,OneTime 5.0,Not Deployed,,,,,,,
20736371,RIDE,55,,,20658670,,No,LEAD-Qualified,,3/6/2024 1:28 am,,,,,darwin.johnston@ride.co,DIC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,TrueAuto,Not Deployed,,,,End User,AVATAX,,
20831852,Ridecell,55,,,20658670,,No,LEAD-Qualified,,4/3/2024 10:51 am,,,,,mir.baqar@ridecell.com,DIC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,TrueAuto,Not Deployed,,,,End User,AVATAX,,
20740197,Ridestore AB,18,,,,,No,LEAD-Unqualified,,3/7/2024 12:26 am,,,,Ridestore AB Denmark,,TC,.00,0,.00,,Denmark,DK,,,,No,No,Yes,No,,N/A,Not Deployed,,,,End User,,,
20875469,"Ridgewood Technology Partners, LLC",1,,,18254980,,No,CUSTOMER-Closed Won,,4/16/2024 3:26 pm,,4/9/2024,4/18/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP S4/HANA,,Not Deployed,,,,Reseller,AVATAX,,
20740454,RIDI Group,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:29 am,,,,RIDI Group Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20740414,RIEDEL Communications,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:28 am,,,,RIEDEL Communications Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
21133608,Right Way Medical,1,,,18469073,,No,LEAD-Qualified,,6/10/2024 2:45 pm,,6/11/2024,6/11/2024,,imowder@rightwaymed.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,,
20777654,RIMAGE SOLUTIONS,1,,,,,No,LEAD-Nurturing,,3/19/2024 10:19 am,,,,,malay@rimagesolutions.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Excel,,Not Deployed,Tc.net,,,End User,AVATAX,,
20860963,Rios Wines,33,,,4485081,,No,PROSPECT-Qualified,,4/11/2024 2:25 pm,,4/12/2024,,,office@rioswines.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20734361,Rita Corporation,1,,,,,No,LEAD-Nurturing,,3/5/2024 1:07 pm,,3/19/2024,3/19/2024,,khawes@ritacorp.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,All Other Packages,,Not Deployed,Tc.net,,,End User,AVATAX,,
20741151,Ritter Sport,59,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,Ritter Sport Germany,,TC,.00,0,.00,,Germany,DE,,,,No,No,Yes,No,,,Not Deployed,,,,End User,,,
20874038,Rival 4X4 USA,1,,,,,No,LEAD-Nurturing,,4/16/2024 10:55 am,,4/23/2024,4/23/2024,,brian@rivalpsusa.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,,
21046426,Rivalz Snacks,1,,,17175326,,No,PROSPECT-Quote,,5/21/2024 8:42 am,,6/18/2024,6/18/2024,Rivalz Snacks 772 2nd Street West Sonoma CA 95476,frank@rivalzsnacks.com,TC,.00,0,.00,West Sonoma,United States,US,California,CA,95476,No,Yes,Yes,No,QuickBooks Online,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
21184242,River City Marketing & Sales,1,,,,,No,LEAD-Unqualified,,6/24/2024 9:07 am,,,,,stevea@rivercitycpg.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,,,,End User,AVATAX,,
20816146,Riverside Furniture Corp,1,,81366,15714051,,No,CUSTOMER-Closed Won,4/10/2024,3/29/2024 1:50 pm,,,,Riverside Furniture Corp 1400 South 6th Street Fort Smirth AR 72908,,TC,.00,0,.00,Fort Smirth,United States,US,Arkansas,AR,72908,No,No,Yes,No,NetSuite,TM SaaS,Activated,Tc.net,NO CHARGE BILLING PLAN,2,End User,AVATAX,,
20743242,Rizing,1,,,18254980,,No,CUSTOMER-Closed Won,,3/7/2024 12:21 pm,,6/7/2024,6/7/2024,,kamaljit.saha@rizing.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,,Not Deployed,Tc.net,,,Reseller,AVATAX,,
20702596,Rizing,34,,,,,No,CUSTOMER-Closed Won,,2/22/2024 2:22 pm,,,,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,SAP,OneTime 5.0,Not Deployed,,,,,,,
21162858,RK Freight Ltd,1,,,20054008,,No,LEAD-Qualified,,6/17/2024 6:34 am,,6/20/2024,6/20/2024,,priyabrar76@gmail.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20812322,RK Novelties and Distribution,1,,,17175326,,No,PROSPECT-Quote,,3/28/2024 12:59 pm,,6/18/2024,6/18/2024,RK Novelties and Distribution 21218 Villa Valencia San Antonio TX 78258,khanumair267@gmail.com,TC,.00,0,.00,San Antonio,United States,US,Texas,TX,78258,No,Yes,Yes,No,QuickBooks Online,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20989711,RLE INTERNATIONAL GmbH,59,,,19102146,,No,PROSPECT-Qualified,,5/6/2024 11:13 am,,5/6/2024,5/6/2024,,,TC,.00,0,.00,,,,,,,No,No,Yes,No,,,Not Deployed,,,,Reseller,,,
20828341,RLH Inc./Rosebud Building Products,1,,,3204611,,No,PROSPECT-Qualified,,4/2/2024 3:46 pm,,5/7/2024,5/7/2024,,eharmon@rlhinc.net,TC,.00,0,.00,,,,,,,No,No,Yes,No,Microsoft Dynamics 365 Business Central,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,13018863,
20741108,RMSPUMPTOOLS LIMITED,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:37 am,,,,RMSPUMPTOOLS LIMITED United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20741481,RNA Automation Ltd,34,,,,,No,LEAD-Unqualified,,3/7/2024 12:41 am,,,,RNA Automation Ltd United Kingdom,,TC,.00,0,.00,,United Kingdom,GB,,,,No,No,Yes,No,,OneTime 5.0,Not Deployed,,,,End User,,,
20944782,RNB Cross World Trade LLC,1,,,18645951,,No,LEAD-Nurturing,,4/28/2024 12:41 pm,,4/29/2024,4/29/2024,,support@rnbcrossworld.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,TBD,,Not Deployed,Tc.net,,,End User,AVATAX,,
20833191,RNZ IMPORTS LLC,1,,,17175326,,No,PROSPECT-Quote,,4/3/2024 2:35 pm,,5/29/2024,5/29/2024,RNZ IMPORTS LLC 1242 S. Hill St. Los Angeles CA 90015,info@akzanwholesale.com,TC,.00,0,.00,Los Angeles,United States,US,California,CA,90015,No,Yes,Yes,No,QuickBooks Enterprise Solutions,TM SaaS,Not Deployed,Tc.net,,,End User,AVATAX,,
20788786,"Road to Hana, Inc. dba Healthy Living Market",1,,,17318635,,No,LEAD-Nurturing,,3/21/2024 1:10 pm,,5/7/2024,5/7/2024,,whith@healthylivingmarket.com,TC,.00,0,.00,,,,,,,No,No,Yes,No,NetSuite,,Not Deployed,Tc.net,,,End User,AVATAX,1968434,
